5.90248963111675,-66.7401364374681
7.04549005502498,-66.0596783686205
5.26749023669994,-71.0290921259447
3.29898908609188,-66.2864964533373
3.55299338573253,-66.6164181757494
5.64848533147609,-67.5855572748705
7.04549005502497,-67.296876244597
5.45799156898297,-66.6988957453295
3.61648878330028,-63.2965977716966
3.93398848050867,-72.3487713861986
5.52148696655072,-65.3173573542162
6.53749659532344,-63.7502377558275
5.58498236411846,-65.2554982233568
3.99749144786632,-66.1215374994798
4.12448224300182,-62.1212590265795
3.74349471801555,-59.9767811823412
0.123984544217944,-40.9651558924242
-6.1625140023824,-17.231551938109
-11.4965058875676,1.78007382864515
-11.6235118222829,37.0196291875319
-8.89300534254275,55.2889391850905
-8.70251158004965,63.3719698857741
-11.6235118222829,65.0421893071608
-14.0365110350248,65.3721072148756
-13.0840119433995,68.3620058965163
-10.3535130334493,67.72278470511
-10.036009551346,69.2899081181959
-12.3855095816251,69.1455676030592
-14.3540116784569,67.72278470511
-13.5285108926181,67.2691485356764
-11.6235109351982,67.0010897588209
-11.1155098465678,66.3206316899733
-12.7030130637285,67.0835711430983
-14.2905077648755,68.3207690190748
-13.6555121553537,68.6506869267897
-11.9410077345964,66.217528052278
-11.2425167275068,66.2381503056959
-12.5760109139081,70.77454251761
-13.5920054031011,67.4959704350905
-13.2110103083249,70.6095873784498
-12.0680174542066,71.2281863164381
-11.6870072198507,67.4959704350905
-12.576018483698,68.8568865727858
-13.5285100055333,69.24866361136
-13.1475073409673,68.8775088262038
-11.0520078254339,66.6299273442702
-7.49600818878374,66.1556689214186
-4.00351908928117,64.691649146028
-1.84450903660026,59.3923098515944
-1.52700176960194,42.9581858586744
-1.71751824146473,26.1322771977858
-1.14601424461567,18.5647417973952
-0.130012185632825,17.4306437444166
0.505002348363785,20.9566599797682
0.250975339353385,25.5549189519362
-0.320498378336015,29.0603129338698
-0.447519452631144,26.9983164739088
-0.130012185632825,24.4826762151198
0.377996413648486,22.8124606084303
0.504987208783984,22.2144801091627
0.250990478933215,21.9464194249586
0.060489146650195,21.8226992558912
0.060489146650195,20.1318613957838
0.377981274068685,18.9565226506666
0.441491811216263,17.4512621831373
0.441491811216235,17.8636633824782
